,Custom_Difference,Matched_Rows
"('VT3', '20180222-24WIooVL-VG__R9F2_RN1RP1')",101.82271421506212,2000
"('VT7', '20180222-24OOooVH-VG__R9F10_RN1RP2')",101.82828853063182,2800
"('VT9', '20180222-24NYooVH-VG__R9F5_RN1RP1')",101.84153481687714,2201
"('VT36', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",101.84546263227867,41421
"('VT11', '20180222-24WIooVL-VG__R9F4_RN1RP3')",101.84843707124247,2135
"('VT28', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",101.86752988767711,47901
"('VT14', '20180222-24OOooVH-VG__R9F10_RN1RP2')",101.86832148268094,2076
"('VT3', '20180222-24OOooVH-VG__R9F11_RN1RP3')",101.88717603358832,1992
"('VT7', '20180222-24NYooVH-VG__R9F5_RN1RP1')",101.8888943731152,2789
"('VT3', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",101.89140614312922,2061
"('VT44', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",101.89977079372,54613
"('VT7', '20180222-24NYooVH-VG__R9F6_RN1RP2')",101.90819028071698,2790
"('VT42', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",101.94180215253266,34806
"('VT17', '20180222-24WIooVH-VG__R5F10_RN1RP1')",101.94542162175165,2296
"('VT11', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",101.96670664031812,4132
"('VT8', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.01631051014013,2671
"('VT14', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",102.0436964415978,2130
"('VT15', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",102.04755443075553,5612
"('VT11', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.05400205290371,2852
"('VT7', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.08271422354893,3531
"('VT7', '20180222-24NYooVH-VG__R9F8_RN1RP3')",102.09070876084591,2793
"('VT10', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.0952258152314,2838
"('VT49', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.11368082936325,47533
"('VT3', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.11370607799549,2458
"('VT41', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.15628762089253,35744
"('VT46', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.16610068931806,50343
"('VT40', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",102.17050862348391,49464
"('VT3', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",102.17324227614668,4493
"('VT3', '20180222-24NYooVH-VG__R9F8_RN1RP3')",102.18153693979986,1993
"('VT12', '20180222-24WIooVH-VG__R5F11_RN1RP2')",102.21936634527115,2192
"('VT4', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.22327823455144,3135
"('VT17', '20180222-24WIooVL-VG__R9F4_RN1RP3')",102.22382495335549,2168
"('VT15', '20180222-24WIooVL-VG__R9F4_RN1RP3')",102.22806795734414,2119
"('VT34', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",102.2418704332482,63099
"('VT49', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",102.25702644003911,47424
"('VT11', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",102.2598826400895,2410
"('VT18', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.27975736205491,3587
"('VT50', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.29314813933101,37451
"('VT48', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",102.30272707091248,44109
"('VT11', '20180222-24WIooVH-VG__R5F10_RN1RP1')",102.31405301576555,2261
"('VT17', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",102.32782129870878,2445
"('VT44', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.34128183167415,54698
"('VT9', '20180222-24OOooVH-VG__R9F11_RN1RP3')",102.3720977946259,2206
"('VT1', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",102.37444766971689,2385
"('VT40', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.37797126226063,49564
"('VT1', '20180222-24NYooVH-VG__R9F5_RN1RP1')",102.38084784943509,2316
"('VT14', '20180222-24OOooVH-VG__R9F9_RN1RP1')",102.38180076474785,2077
"('VT28', '20180222-57WIooVH-VT__R6F15_RN1RP2')",102.38813996568365,57942
"('VT15', '20180222-24WIooVH-VG__R5F10_RN1RP1')",102.38914914530484,2244
"('VT17', '20180222-24WIooVH-VG__R9F1_RN1RP3')",102.39066628640936,2239
"('VT7', '20180222-24WIooVL-VG__R9F2_RN1RP1')",102.43190476092543,2802
"('VT6', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",102.45315232507666,2526
"('VT11', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",102.46633620919204,4021
"('VT42', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.46959593284916,34924
"('VT5', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",102.47010678990596,3908
"('VT9', '20180222-24NYooVH-VG__R9F6_RN1RP2')",102.4733639936225,2203
"('VT9', '20180222-24WIooVL-VG__R9F2_RN1RP1')",102.47477812515879,2214
"('VT9', '20180222-24WIooVL-VG__R9F3_RN1RP2')",102.4777501982181,2200
"('VT39', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.48453276200225,37620
"('VT9', '20180222-24OOooVH-VG__R9F10_RN1RP2')",102.50164662434817,2210
"('VT32', '20180222-57WIooVH-VT__R6F16_RN1RP3')",102.50863225806219,60003
"('VT6', '20180222-24OOooVH-VG__R9F9_RN1RP1')",102.51235588620753,2472
"('VT1', '20180222-24OOooVH-VG__R9F9_RN1RP1')",102.51732324813254,2326
"('VT6', '20180222-24NYooVH-VG__R9F6_RN1RP2')",102.51840005339044,2464
"('VT47', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",102.52257785082455,41173
"('VT16', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",102.52765742552776,4339
"('VT5', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",102.53429836097088,2092
"('VT5', '20180222-24NYooVH-VG__R9F5_RN1RP1')",102.55544201376713,2022
"('VT15', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",102.55876445767132,2395
"('VT11', '20180222-24WIooVH-VG__R9F1_RN1RP3')",102.60096792921173,2204
"('VT15', '20180222-24WIooVH-VG__R9F1_RN1RP3')",102.6236175726315,2187
"('VT7', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",102.63504907354279,2852
"('VT9', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",102.63740325183142,2264
"('VT36', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.63934758771089,41589
"('VT14', '20180222-24WIooVH-VG__R5F11_RN1RP2')",102.65925232670925,2205
"('VT13', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",102.68018825643549,4103
"('VT48', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.73627051477281,44241
"('VT1', '20180222-24WIooVL-VG__R9F4_RN1RP3')",102.76369453153819,2339
"('VT9', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",102.76385400784045,4083
"('VT28', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.76853750742518,48213
"('VT1', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",102.78299960221004,2390
"('VT37', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.79207727062507,28552
"('VT5', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",102.7939289927674,2098
"('VT12', '20180222-24WIooVL-VG__R9F4_RN1RP3')",102.79699401765644,2077
"('VT6', '20180222-24NYooVH-VG__R9F8_RN1RP3')",102.8143190923795,2467
"('VT38', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",102.81826900839377,31939
"('VT6', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",102.82669138090826,2688
"('VT14', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",102.84041900807233,2144
"('VT1', '20180222-24OOooVH-VG__R9F10_RN1RP2')",102.84168454630756,2325
"('VT9', '20180222-24NYooVH-VG__R9F8_RN1RP3')",102.8463831308968,2205
"('VT12', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",102.84962901782713,2353
"('VT17', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",102.859187827359,4158
"('VT18', '20180222-24NYooVH-VG__R9F5_RN1RP1')",102.87064745294097,2854
"('VT7', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",102.87656583231019,2864
"('VT50', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",102.8836734949928,37560
"('VT12', '20180222-24WIooVH-VG__R5F10_RN1RP1')",102.90591728955405,2204
"('VT12', '20180222-24WIooVH-VG__R9F1_RN1RP3')",102.91447867122356,2147
"('VT6', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",102.93176500334434,2537
"('VT14', '20180222-24WIooVH-VG__R5F10_RN1RP1')",102.9430266860125,2216
"('VT1', '20180222-24NYooVH-VG__R9F8_RN1RP3')",102.95445029630885,2321
"('VT1', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",102.9703248326403,2378
"('VT1', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.00381768106904,2409
"('VT14', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",103.0134792820669,2137
"('VT7', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",103.01827138556921,2859
"('VT3', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.03276756495111,2009
"('VT6', '20180222-24NYooVH-VG__R9F5_RN1RP1')",103.03745239005806,2462
"('VT18', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",103.0441351522754,2925
"('VT49', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.06115331147394,47629
"('VT7', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.11638762237536,2812
"('VT9', '20180222-24OOooVH-VG__R9F9_RN1RP1')",103.1359924758615,2211
"('VT47', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",103.18828957708077,41295
"('VT3', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.19091263034946,2078
"('VT1', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",103.19466381561952,2613
"('VT6', '20180222-24WIooVL-VG__R9F2_RN1RP1')",103.20697478903263,2477
"('VT6', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",103.2111723723111,2532
"('VT18', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",103.21293745536168,2920
"('VT10', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",103.21511372201005,2171
"('VT5', '20180222-24OOooVH-VG__R9F9_RN1RP1')",103.2267093602884,2031
"('VT44', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.22796716142028,54788
"('VT9', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.2564921984586,2939
"('VT46', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.27344592921,50427
"('VT2', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.27910518825654,4122
"('VT14', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",103.31655140624108,4082
"('VT1', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.32748456436072,4224
"('VT40', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.33696282994795,49653
"('VT5', '20180222-24OOooVH-VG__R9F10_RN1RP2')",103.34275109665082,2030
"('VT18', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",103.3565682573407,2931
"('VT6', '20180222-24WIooVL-VG__R9F3_RN1RP2')",103.36350584412943,2463
"('VT39', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.37052183303423,37739
"('VT1', '20180222-24WIooVL-VG__R9F3_RN1RP2')",103.37872471929013,2315
"('VT6', '20180222-24OOooVH-VG__R9F11_RN1RP3')",103.41756824758939,2467
"('VT18', '20180222-24WIooVL-VG__R9F3_RN1RP2')",103.42128354249567,2854
"('VT14', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",103.42263317917902,4572
"('VT37', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.46838959985159,28708
"('VT5', '20180222-24NYooVH-VG__R9F8_RN1RP3')",103.4907432416831,2026
"('VT7', '20180222-24WIooVH-VG__R5F10_RN1RP1')",103.49667244567016,2936
"('VT2', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",103.49857299758483,4489
"('VT17', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",103.51091767734886,4025
"('VT14', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.51852822623823,3975
"('VT5', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",103.52360651917213,2085
"('VT1', '20180222-24OOooVH-VG__R9F11_RN1RP3')",103.5280527431826,2320
"('VT9', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",103.5880352008498,2276
"('VT1', '20180222-24WIooVL-VG__R9F2_RN1RP1')",103.58806808840934,2329
"('VT7', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.62071879012483,2879
"('VT18', '20180222-24NYooVH-VG__R9F6_RN1RP2')",103.67965253645586,2856
"('VT13', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",103.68869107503427,4209
"('VT34', '20180222-57WIooVL-VT__R6F18_RN1RP2')",103.70944792909886,60324
"('VT2', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",103.71629885034453,4227
"('VT9', '20180222-24WIooVH-VG__R5F11_RN1RP2')",103.73747774540456,2339
"('VT14', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",103.74111575343466,2363
"('VT35', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",103.74928228503342,65567
"('VT38', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",103.75068713536477,32081
"('VT6', '20180222-24OOooVH-VG__R9F10_RN1RP2')",103.76335210676,2472
"('VT1', '20180222-24NYooVH-VG__R9F6_RN1RP2')",103.78425474064686,2318
"('VT12', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.78595208534975,3965
"('VT3', '20180222-24WIooVH-VG__R5F11_RN1RP2')",103.79271410983553,2122
"('VT14', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.80298724618629,2089
"('VT16', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",103.81742119068345,4440
"('VT9', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.84751635359233,2224
"('VT14', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.86310893247932,2159
"('VT15', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.87953494728228,4004
"('VT18', '20180222-24OOooVH-VG__R9F10_RN1RP2')",103.90316314261652,2865
"('VT5', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.92423510990135,2045
"('VT6', '20180222-24WIooVL-VG__R9F4_RN1RP3')",103.93985695623853,2487
"('VT9', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.95594908359482,2294
"('VT5', '20180222-24WIooVH-VG__R9F1_RN1RP3')",103.95780988808765,2114
"('VT17', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",103.97519295579978,4049
"('VT2', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",104.01177505185382,4714
"('VT3', '20180222-24WIooVH-VG__R5F10_RN1RP1')",104.0281481169699,2134
"('VT48', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",104.03542247333128,44344
"('VT5', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",104.06318696064174,2322
"('VT5', '20180222-24OOooVH-VG__R9F11_RN1RP3')",104.07598612654188,2026
"('VT5', '20180222-24WIooVL-VG__R9F2_RN1RP1')",104.10049933924405,2035
"('VT18', '20180222-24OOooVH-VG__R9F11_RN1RP3')",104.10102210458719,2860
"('VT9', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",104.13313752542743,2498
"('VT31', '20180222-57WIooVL-VT__R6F17_RN1RP1')",104.13877998955581,58974
"('VT7', '20180222-24WIooVH-VG__R5F11_RN1RP2')",104.18133011683459,2923
"('VT5', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",104.20128275886998,4036
"('VT18', '20180222-24WIooVL-VG__R9F2_RN1RP1')",104.2165645362318,2869
"('VT1', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",104.22429594962716,4197
"('VT3', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",104.24030189227433,2283
"('VT5', '20180222-24WIooVL-VG__R9F3_RN1RP2')",104.25101529807046,2021
"('VT8', '20180222-24NYooVH-VG__R9F5_RN1RP1')",104.31194090709556,2202
"('VT9', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",104.32944758749161,2270
"('VT9', '20180222-24WIooVH-VG__R5F10_RN1RP1')",104.37069708535506,2351
"('VT5', '20180222-24NYooVH-VG__R9F6_RN1RP2')",104.44828893479485,2024
"('VT10', '20180222-24NYooVH-VG__R9F6_RN1RP2')",104.45267102966329,2104
"('VT10', '20180222-24OOooVH-VG__R9F9_RN1RP1')",104.49276564098659,2113
"('VT3', '20180222-57WIooVB-VT__R4F5_RN1RP2')",104.50868455380416,4408
"('VT8', '20180222-24OOooVH-VG__R9F9_RN1RP1')",104.54911537625067,2213
"('VT3', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",104.59696157487248,4011
"('VT18', '20180222-24OOooVH-VG__R9F9_RN1RP1')",104.60937359333083,2866
"('VT3', '20180222-57WIooVB-VT__R4F4_RN1RP1')",104.64046354365304,5001
"('VT8', '20180222-24OOooVH-VG__R9F10_RN1RP2')",104.65462937942705,2212
"('VT7', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",104.66488787146315,3083
"('VT35', '20180222-57NYooVH-VT__R7F2_RN1RP3')",104.67696875332226,65196
"('VT4', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",104.70470107187285,4268
"('VT4', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",104.71555531327982,2461
"('VT34', '20180222-57NYooVH-VT__R7F1_RN1RP2')",104.74566891314305,62324
"('VT15', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",104.77247077794563,4110
"('VT3', '20180222-57WIooVB-VT__R4F6_RN1RP3')",104.77758077296599,4275
"('VT10', '20180222-24NYooVH-VG__R9F5_RN1RP1')",104.92019945894546,2102
"('VT6', '20180222-24WIooVH-VG__R9F1_RN1RP3')",104.93828035806867,2553
"('VT10', '20180222-24NYooVH-VG__R9F8_RN1RP3')",104.94024676460711,2106
"('VT18', '20180222-24NYooVH-VG__R9F8_RN1RP3')",105.00217464804511,2859
"('VT6', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",105.01654911128726,3203
"('VT2', '20180222-57WIooVB-VT__R4F4_RN1RP1')",105.06386977705382,5216
"('VT47', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",105.07845503981828,41402
"('VT14', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",105.12023024232032,4346
"('VT6', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",105.15832611131393,2932
"('VT15', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",105.2045401170828,4375
"('VT8', '20180222-24WIooVL-VG__R9F3_RN1RP2')",105.21127797455303,2202
"('VT8', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",105.24193863101381,2274
"('VT13', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",105.2703493611548,4077
"('VT14', '20180222-57WIooVB-VT__R4F5_RN1RP2')",105.27814832353025,4486
"('VT1', '20180222-24WIooVH-VG__R5F11_RN1RP2')",105.30959289535389,2454
"('VT10', '20180222-24WIooVL-VG__R9F3_RN1RP2')",105.31371668931638,2101
"('VT10', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",105.35219128552684,2164
"('VT4', '20180222-24NYooVH-VG__R9F5_RN1RP1')",105.35789317024715,2391
"('VT3', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",105.39046226470028,3892
"('VT12', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",105.39817249966407,4065
"('VT8', '20180222-24NYooVH-VG__R9F8_RN1RP3')",105.42054460160448,2207
"('VT8', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",105.45068844617447,2267
"('VT10', '20180222-24WIooVL-VG__R9F2_RN1RP1')",105.4958295746542,2115
"('VT17', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",105.51886953947867,4416
"('VT18', '20180222-24WIooVH-VG__R5F10_RN1RP1')",105.52626082572607,3001
"('VT10', '20180222-24WIooVL-VG__R9F4_RN1RP3')",105.53254686633551,2125
"('VT8', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",105.58191647771392,2280
"('VT8', '20180222-24NYooVH-VG__R9F6_RN1RP2')",105.65294119756497,2204
"('VT2', '20180222-57WIooVB-VT__R4F5_RN1RP2')",105.6972148790162,4627
"('VT11', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",105.73378641306562,6078
"('VT4', '20180222-24OOooVH-VG__R9F9_RN1RP1')",105.74116039691685,2401
"('VT18', '20180222-24WIooVH-VG__R5F11_RN1RP2')",105.75550313993571,2990
"('VT8', '20180222-24WIooVL-VG__R9F4_RN1RP3')",105.75884544645481,2226
"('VT4', '20180222-24NYooVH-VG__R9F6_RN1RP2')",105.76322912015839,2393
"('VT14', '20180222-57WIooVB-VT__R4F4_RN1RP1')",105.77733697300273,5078
"('VT18', '20180222-24WIooVH-VG__R9F1_RN1RP3')",105.85201189954607,2947
"('VT1', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",105.85669045227759,4324
"('VT15', '20180222-57WIooVB-VT__R4F4_RN1RP1')",105.86660150850935,5106
"('VT10', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",105.89924526852374,2401
"('VT35', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",105.92158278271535,65509
"('VT2', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",105.92268668756748,6178
"('VT17', '20180222-57WIooVB-VT__R4F4_RN1RP1')",105.97137484793717,5152
"('VT10', '20180222-24OOooVH-VG__R9F11_RN1RP3')",106.00196073693542,2107
"('VT18', '20180222-24WIooVL-VG__R9F4_RN1RP3')",106.00693806754413,2878
"('VT4', '20180222-24WIooVL-VG__R9F4_RN1RP3')",106.09895838741275,2416
"('VT8', '20180222-24OOooVH-VG__R9F11_RN1RP3')",106.10742979321408,2208
"('VT5', '20180222-24WIooVH-VG__R5F11_RN1RP2')",106.16351574779262,2159
"('VT8', '20180222-24WIooVL-VG__R9F2_RN1RP1')",106.18284214054626,2217
"('VT4', '20180222-24NYooVH-VG__R9F8_RN1RP3')",106.22090095422027,2396
"('VT4', '20180222-24WIooVL-VG__R9F2_RN1RP1')",106.29132099111543,2406
"('VT15', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",106.30380047009682,4601
"('VT10', '20180222-24WIooVH-VG__R9F1_RN1RP3')",106.37293199426729,2194
"('VT14', '20180222-57WIooVB-VT__R4F6_RN1RP3')",106.38409430464304,4354
"('VT10', '20180222-24OOooVH-VG__R9F10_RN1RP2')",106.389299943571,2112
"('VT10', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",106.39363828912735,2177
"('VT6', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",106.43099437760841,2757
"('VT6', '20180222-24WIooVH-VG__R5F11_RN1RP2')",106.4311737790306,2598
"('VT15', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",106.49887533459821,5676
"('VT4', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",106.5259820482483,2691
"('VT34', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",106.5428359403246,62533
"('VT4', '20180222-24WIooVL-VG__R9F3_RN1RP2')",106.55708881482175,2392
"('VT8', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",106.57732557114885,4104
"('VT31', '20180222-57WIooVH-VT__R6F16_RN1RP3')",106.61338457585015,59792
"('VT8', '20180222-24WIooVH-VG__R9F1_RN1RP3')",106.63294310871423,2296
"('VT9', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",106.66291932167007,4213
"('VT17', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",106.72195243348641,6110
"('VT13', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",106.81748568986258,6150
"('VT32', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",106.83292827965533,61117
"('VT2', '20180222-57WIooVB-VT__R4F6_RN1RP3')",106.87533136228795,4495
"('VT1', '20180222-24WIooVH-VG__R5F10_RN1RP1')",106.87661536829968,2465
"('VT4', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",106.89338050787916,2454
"('VT8', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",106.93881831134686,2501
"('VT15', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",106.98158536618185,5682
"('VT5', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",106.98782968326148,5993
"('VT1', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",107.00529432774476,4812
"('VT28', '20180222-57NYooVH-VT__R6F20_RN1RP1')",107.05257482470662,59373
"('VT10', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",107.0816870493117,4111
"('VT13', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",107.14064420944887,4470
"('VT15', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",107.1472191348072,6898
"('VT4', '20180222-24OOooVH-VG__R9F11_RN1RP3')",107.17969417880641,2397
"('VT9', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",107.22979178439923,4105
"('VT1', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",107.23361251785519,6268
"('VT5', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",107.29138013205048,3919
"('VT3', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",107.3609329560995,5959
"('VT1', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",107.36181414692687,4588
"('VT32', '20180222-57OOooVH-VT__R8F11_RN1RP3')",107.37708051856987,57678
"('VT4', '20180222-24OOooVH-VG__R9F10_RN1RP2')",107.41715467920964,2401
"('VT9', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",107.44112649819135,4475
"('VT4', '20180222-24WIooVH-VG__R9F1_RN1RP3')",107.46623714640724,2485
"('VT14', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",107.52763029630582,6035
"('VT15', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",107.57561208400332,6060
"('VT10', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",107.63688653170655,4007
"('VT15', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",107.65817484530832,6156
"('VT11', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",107.71904826826683,3994
"('VT6', '20180222-24WIooVH-VG__R5F10_RN1RP1')",107.72041562705932,2609
"('VT18', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",107.8735439436814,3151
"('VT34', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",107.91498206850092,62413
"('VT5', '20180222-57WIooVB-VT__R4F5_RN1RP2')",108.02520348501842,4444
"('VT16', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",108.05089582586815,6372
"('VT4', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",108.06652285871516,2467
"('VT9', '20180222-57WIooVB-VT__R4F4_RN1RP1')",108.08300254935988,5207
"('VT7', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",108.13468740471276,6717
"('VT13', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",108.1745387285153,4692
"('VT5', '20180222-24WIooVH-VG__R5F10_RN1RP1')",108.26276499373613,2171
"('VT32', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",108.36164216300592,61601
"('VT15', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",108.49698427502148,5680
