,Positive,Negative,Proportion
"('VT37', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",3202,54626,0.0553711005049457
"('VT38', '20180222-57NYooVH-VT__R7F1_RN1RP2')",3324,56687,0.055389845195047575
"('VT49', '20180222-57OOooVH-VT__R7F3_RN1RP1')",3388,57767,0.05540021257460551
"('VT42', '20180222-57WIooVL-VT__R6F18_RN1RP2')",3204,54545,0.05548148019879132
"('VT38', '20180222-57WIooVL-VT__R6F17_RN1RP1')",3142,53376,0.05559290845394388
"('VT42', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",3383,57356,0.055697327911226724
"('VT41', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",3411,57806,0.05571981639087182
"('VT39', '20180222-57WIooVH-VT__R6F14_RN1RP1')",3432,56985,0.05680520383335816
"('VT38', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",3479,57680,0.05688451413528671
"('VT38', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",3408,56464,0.05692143238909674
"('VT42', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",3483,57207,0.0573900148294612
"('VT42', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",3489,57213,0.05747751309676782
"('VT39', '20180222-57WIooVL-VT__R6F18_RN1RP2')",3401,55723,0.057523171639266624
"('VT36', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",3428,56011,0.05767257188041522
"('VT41', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",3538,57641,0.057830301247159974
"('VT47', '20180222-57OOooVH-VT__R8F11_RN1RP3')",3390,54615,0.058443237651926556
"('VT38', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",3488,56186,0.058450916647116
"('VT50', '20180222-57WIooVL-VT__R6F18_RN1RP2')",3438,55347,0.05848430722122991
"('VT38', '20180222-57WIooVH-VT__R6F16_RN1RP3')",3388,54265,0.0587653721402182
"('VT47', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",3750,59963,0.05885768995338471
"('VT40', '20180222-57OOooVH-VT__R7F3_RN1RP1')",3686,58454,0.05931766977792082
"('VT38', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",3606,57165,0.05933751295848349
"('VT47', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",3809,60165,0.05953981304905118
"('VT50', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",3678,57961,0.059670014114440534
"('VT45', '20180222-57OOooVH-VT__R7F3_RN1RP1')",3694,57940,0.05993445176363695
"('VT38', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",3581,55961,0.060142420476302444
"('VT48', '20180222-57NYooVH-VT__R7F2_RN1RP3')",3913,60742,0.06052122805660815
"('VT41', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",3784,58597,0.06065949567977429
"('VT48', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4017,62140,0.060719198270780116
"('VT41', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",3715,57377,0.060809926013225955
"('VT42', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",3775,58273,0.06083999484270242
"('VT38', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",3603,55276,0.061193294723076136
"('VT37', '20180222-57WIooVH-VT__R6F15_RN1RP2')",3423,52150,0.06159465927698703
"('VT50', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",3800,57812,0.061676296825293776
"('VT42', '20180222-57WIooVL-VT__R6F17_RN1RP1')",3544,53846,0.06175291862693849
"('VT46', '20180222-57OOooVH-VT__R7F3_RN1RP1')",3864,58680,0.06178050652340752
"('VT42', '20180222-57NYooVH-VT__R7F1_RN1RP2')",3762,57021,0.061892305414342826
"('VT41', '20180222-57WIooVL-VT__R6F17_RN1RP1')",3591,54364,0.06196186696574929
"('VT48', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4018,60801,0.06198799734645706
"('VT36', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",3666,55409,0.06205670757511638
"('VT39', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",3820,57730,0.06206336311941511
"('VT39', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",3847,57648,0.06255793153914953
"('VT47', '20180222-57WIooVH-VT__R6F14_RN1RP1')",3856,57564,0.06278085314229892
"('VT48', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4087,60577,0.0632036372633923
"('VT41', '20180222-57NYooVH-VT__R7F1_RN1RP2')",3869,57309,0.06324168818856452
"('VT37', '20180222-57NYooVH-VT__R6F20_RN1RP1')",3646,53894,0.06336461591936045
"('VT42', '20180222-57WIooVH-VT__R6F16_RN1RP3')",3707,54795,0.06336535503059725
"('VT42', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",3914,57775,0.06344729206179384
"('VT39', '20180222-57WIooVL-VT__R6F17_RN1RP1')",3729,54999,0.0634961176951369
"('VT33', '20180222-57OOooVH-VT__R7F3_RN1RP1')",3476,51239,0.06352919674677876
"('VT34', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3554,52214,0.06372830296944484
"('VT39', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",3946,57880,0.06382428104680879
"('VT41', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",3895,56941,0.0640245907028733
"('VT33', '20180222-57NYooVH-VT__R7F2_RN1RP3')",3893,56430,0.06453591499096531
"('VT48', '20180222-57OOooVH-VT__R8F11_RN1RP3')",3827,55473,0.06453625632377741
"('VT42', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",3924,56683,0.06474499645255498
"('VT41', '20180222-57WIooVH-VT__R6F16_RN1RP3')",3819,55138,0.0647760232033516
"('VT47', '20180222-57WIooVL-VT__R6F18_RN1RP2')",3914,56424,0.06486791076933277
"('VT41', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",3945,56832,0.06490942297250604
"('VT25', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4367,62835,0.06498318502425524
"('VT50', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4091,58786,0.06506353674634605
"('VT50', '20180222-57WIooVL-VT__R6F17_RN1RP1')",3806,54652,0.06510657223989873
"('VT50', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4019,57554,0.06527211602488103
"('VT42', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",3940,56375,0.06532371715162066
"('VT33', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4056,57694,0.06568421052631579
"('VT42', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",3944,56070,0.06571799913353552
"('VT41', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",4035,57022,0.06608578868925757
"('VT50', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4074,57539,0.06612240923181796
"('VT39', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4101,57753,0.06630129013483364
"('VT41', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",4125,57845,0.06656446667742456
"('VT39', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",4105,57376,0.06676859517574535
"('VT37', '20180222-57WIooVL-VT__R6F19_RN1RP3')",3575,49937,0.06680744505905217
"('VT43', '20180222-57OOooVH-VT__R7F3_RN1RP1')",4146,57804,0.06692493946731234
"('VT49', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4506,62640,0.06710749709588062
"('VT42', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",4059,56347,0.06719531172400092
"('VT41', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",4062,56366,0.06722049381081618
"('VT49', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4439,61310,0.06751433481878051
"('VT39', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4277,58713,0.06789966661374822
"('VT47', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",4268,58585,0.06790447552225033
"('VT39', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",4194,57569,0.06790473260690057
"('VT50', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",4173,57263,0.06792434403281464
"('VT39', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4084,55709,0.06830230963490709
"('VT50', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4080,55430,0.06855990589816838
"('VT38', '20180222-57WIooVH-VT__R6F15_RN1RP2')",3918,52824,0.06904938141059533
"('VT45', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4659,62777,0.06908772762322794
"('VT50', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",4262,57381,0.06914004834287754
"('VT49', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4216,56678,0.06923506420993858
"('VT48', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4339,58283,0.06928874836319504
"('VT49', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4572,61250,0.06946005894685667
"('VT39', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",4358,58286,0.0695677159823766
"('VT47', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",4376,58430,0.0696748718275324
"('VT45', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4609,61505,0.06971292010769277
"('VT27', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4697,62540,0.06985737019795649
"('VT49', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4609,61329,0.06989899602657042
"('VT45', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4629,61548,0.06994877374314339
"('VT48', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4307,57242,0.06997676647874052
"('VT50', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",4375,58092,0.0700369795251893
"('VT39', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",4319,57248,0.0701512173729433
"('VT50', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",4312,56962,0.07037242549858015
"('VT33', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4261,56247,0.07042044027236068
"('VT40', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4714,61847,0.07082225327143522
"('VT36', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4022,52749,0.07084603054376354
"('VT38', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4162,54371,0.07110518852613056
"('VT44', '20180222-57OOooVH-VT__R7F3_RN1RP1')",4600,59969,0.07124161749446328
"('VT40', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4738,61695,0.07131997651769452
"('VT47', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4484,58343,0.07137058907794419
"('VT50', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",4359,56560,0.07155403076215959
"('VT48', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",4588,59376,0.07172784691388906
"('VT39', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",4361,56436,0.07173051301873448
"('VT45', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4417,56992,0.07192756762038138
"('VT40', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4881,62971,0.07193597830572422
"('VT48', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",4610,59384,0.07203800356283402
"('VT46', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4933,63124,0.0724833595368588
"('VT46', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4844,61827,0.07265527740696855
"('VT47', '20180222-57WIooVL-VT__R6F17_RN1RP1')",4362,55635,0.07270363518175908
"('VT47', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4683,59435,0.07303721263919648
"('VT40', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4531,57373,0.07319397777203411
"('VT45', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4854,61412,0.0732502339057737
"('VT47', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4625,58314,0.07348384944152274
"('VT36', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",4285,53891,0.07365580308030803
"('VT38', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4035,50727,0.07368248055220773
"('VT46', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4950,61845,0.07410734336402425
"('VT22', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5021,62572,0.07428283993904694
"('VT40', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4957,61720,0.07434347676110203
"('VT42', '20180222-57WIooVH-VT__R6F15_RN1RP2')",4290,53377,0.07439263356859209
"('VT43', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5039,62690,0.07439944484637305
"('VT46', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4640,57674,0.07446159771479924
"('VT41', '20180222-57WIooVH-VT__R6F15_RN1RP2')",4333,53797,0.07453982453122313
"('VT28', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4570,56612,0.07469517178255042
"('VT47', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",4684,58021,0.0746989873215852
"('VT36', '20180222-57OOooVH-VT__R8F11_RN1RP3')",3945,48767,0.07484064349673698
"('VT28', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4680,57829,0.07486921883248812
"('VT43', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4626,57067,0.07498419593795082
"('VT46', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5024,61907,0.07506237767252842
"('VT43', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5038,61592,0.07561158637250488
"('VT36', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4185,51099,0.07570002170609941
"('VT48', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4848,59024,0.07590180360721444
"('VT49', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4842,58915,0.07594460216133131
"('VT43', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5047,61355,0.0760067467847354
"('VT20', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5261,63779,0.07620220162224797
"('VT47', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",4867,58959,0.0762541910820042
"('VT47', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",4803,58093,0.07636415670312897
"('VT33', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4601,55629,0.07639050307155902
"('VT45', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4915,59401,0.07641955345481684
"('VT28', '20180222-57OOooVH-VT__R7F3_RN1RP1')",4290,51737,0.07657022507005551
"('VT47', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",4802,57843,0.07665416234336339
"('VT41', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4589,55210,0.07674041371929297
"('VT50', '20180222-57WIooVH-VT__R6F15_RN1RP2')",4518,54284,0.07683412128839155
"('VT49', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4835,57958,0.0769990285541382
"('VT47', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4688,56175,0.07702545060217209
"('VT47', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",4795,57433,0.07705534486083435
"('VT48', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5025,60058,0.07720910222331484
"('VT36', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",4493,53630,0.0773015845706519
"('VT42', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4598,54819,0.07738526011074272
"('VT40', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5019,59723,0.07752309165611196
"('VT43', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5147,61130,0.07765891636616021
"('VT45', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4919,58421,0.07766024628986422
"('VT49', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5077,60016,0.07799609789071021
"('VT48', '20180222-57WIooVL-VT__R6F17_RN1RP1')",4802,56414,0.07844354417145845
"('VT43', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5087,59445,0.07882910803942231
"('VT36', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4604,53692,0.07897625909153287
"('VT49', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5142,59861,0.0791040413519376
"('VT48', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5055,58824,0.07913398769548678
"('VT39', '20180222-57WIooVH-VT__R6F15_RN1RP2')",4671,54298,0.07921111092268819
"('VT41', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4474,51911,0.07934734415181342
"('VT30', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4890,56619,0.07950056089352778
"('VT43', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5064,58528,0.0796326581959995
"('VT30', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5029,57839,0.0799930012088821
"('VT48', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4978,57066,0.08023338276062149
"('VT42', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4483,51313,0.08034626138074413
"('VT39', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4883,55722,0.08057090999092484
"('VT46', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5162,58892,0.08058825366097355
"('VT48', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5156,58492,0.08100804424333836
"('VT40', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5166,58543,0.08108744447409315
"('VT36', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4745,53600,0.08132659182449224
"('VT44', '20180222-57OOooVH-VT__R8F11_RN1RP3')",5243,59152,0.08141936485752
"('VT43', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5360,60348,0.08157302002800268
"('VT45', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5357,60091,0.08185124067962352
"('VT48', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5302,59465,0.08186267698056109
"('VT40', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5397,60501,0.08189929891650732
"('VT46', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5322,59601,0.08197403077491798
"('VT45', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5366,60053,0.08202509974166526
"('VT25', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5557,62071,0.08217010705624889
"('VT48', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5215,58226,0.08220236124903453
"('VT48', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5272,58535,0.08262416349303368
"('VT44', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5650,62645,0.08272933596895819
"('VT49', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5175,57376,0.08273249028792505
"('VT40', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5258,58256,0.08278489781780395
"('VT50', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4992,55302,0.08279430789133248
"('VT49', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5392,59620,0.08293853442441396
"('VT43', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5459,60220,0.08311636900683628
"('VT48', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5290,58335,0.0831434184675835
"('VT36', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4958,54542,0.08332773109243698
"('VT30', '20180222-57OOooVH-VT__R7F3_RN1RP1')",4713,51801,0.08339526489011573
"('VT28', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5121,56274,0.0834107011971659
"('VT44', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5811,63705,0.08359226652856896
"('VT45', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5273,57792,0.08361214619836677
"('VT40', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5520,60347,0.08380524390058755
"('VT39', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4800,52440,0.08385744234800839
"('VT46', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5545,60555,0.08388804841149773
"('VT49', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5560,60637,0.08399172167923018
"('VT44', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5743,62372,0.08431329369448727
"('VT50', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4825,52189,0.08462833689970885
"('VT43', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5375,57977,0.08484341457254704
"('VT43', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5578,60122,0.08490106544901066
"('VT46', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5613,60481,0.08492450146760674
"('VT45', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5572,59891,0.08511678352657226
"('VT44', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5844,62684,0.08527901003969181
"('VT43', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5692,61044,0.08529129705106689
"('VT49', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5397,57868,0.08530783213467162
"('VT49', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5555,59483,0.08541160552292507
"('VT49', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5541,59301,0.08545387249005275
"('VT28', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5239,56039,0.08549561017004471
"('VT49', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5566,59493,0.08555311332790237
"('VT43', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5627,59912,0.08585727582050383
"('VT43', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5648,60121,0.08587632471225046
"('VT43', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5511,58586,0.0859790629826669
"('VT47', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5183,54978,0.08615215837502702
"('VT43', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5679,59935,0.08655165056237998
"('VT45', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5531,58301,0.08664932948991101
"('VT45', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5676,59774,0.08672268907563026
"('VT40', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5816,61100,0.0869149381313886
"('VT43', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5790,60716,0.08705981415210658
"('VT40', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5745,60127,0.08721459800825844
"('VT47', '20180222-57NYooVH-VT__R6F20_RN1RP1')",5388,56336,0.08729181517724062
"('VT43', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5697,59553,0.0873103448275862
"('VT49', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5754,60108,0.08736448938689988
"('VT40', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5760,60090,0.08747152619589978
"('VT45', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5820,60688,0.08750826968184279
"('VT44', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5770,60090,0.08761008199210446
"('VT40', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5753,59907,0.08761803228754188
"('VT43', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5758,59835,0.0877837574131386
"('VT46', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5801,60246,0.08783139279603919
"('VT49', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5698,59160,0.0878534644916587
"('VT46', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5612,58208,0.0879348166718897
"('VT45', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5749,59536,0.0880600444206173
"('VT40', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5801,59932,0.08825095461944533
"('VT40', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5678,58572,0.08837354085603114
"('VT33', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5131,52918,0.08839084221950422
"('VT43', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5627,57905,0.08856953975949128
"('VT49', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5717,58828,0.0885738631962197
"('VT48', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5445,55980,0.08864468864468865
"('VT45', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5788,59445,0.08872809774194043
"('VT36', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5168,52961,0.08890570971460028
"('VT36', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5184,53076,0.0889804325437693
"('VT27', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6024,61631,0.08903998226295175
"('VT45', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5787,59177,0.08908010590480882
"('VT45', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5906,60374,0.08910681955340978
"('VT40', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5852,59555,0.0894705459660281
"('VT36', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5295,53885,0.08947279486312944
"('VT43', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5582,56719,0.08959727773229964
"('VT44', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5979,60735,0.08962136882813203
"('VT46', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5921,60111,0.0896686455052096
"('VT47', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5270,53413,0.08980454305335446
"('VT46', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5792,58684,0.08983187542651529
"('VT45', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5881,59564,0.08986171594468638
"('VT36', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5203,52613,0.0899923896499239
"('VT40', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5913,59787,0.09
"('VT46', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5967,60022,0.09042416160269136
"('VT30', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5577,56053,0.09049164368002596
"('VT46', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5995,60182,0.09059038638802001
"('VT31', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5639,56544,0.0906839489892736
"('VT31', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5763,57746,0.09074304429293487
"('VT46', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",6108,61112,0.09086581374590895
"('VT40', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6074,60606,0.09109178164367127
"('VT46', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",6028,59931,0.09139010597492382
"('VT33', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5429,53950,0.09142963000387343
"('VT25', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6112,60716,0.0914586700185551
"('VT30', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5628,55899,0.0914720366668292
"('VT29', '20180222-70OOooVH-VT__R7F4_RN1RP3')",5409,53618,0.09163603096887865
"('VT44', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",6205,61457,0.09170583192929561
"('VT44', '20180222-57WIooVL-VT__R6F17_RN1RP1')",6045,59622,0.09205537027730824
"('VT32', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5762,56570,0.0924404800102676
"('VT33', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5488,53837,0.09250737463126843
"('VT19', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6248,61280,0.09252458239545078
"('VT44', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",6261,61391,0.09254715307751434
"('VT36', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5207,50911,0.0927866281763427
"('VT46', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6210,60698,0.09281401327195551
"('VT46', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",6111,59486,0.0931597481592146
"('VT48', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5598,54416,0.0932782350784817
"('VT25', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6374,61686,0.09365265941816045
"('VT31', '20180222-57OOooVH-VT__R7F3_RN1RP1')",5384,52103,0.09365595699897368
