,Positive,Negative,Proportion
"('VT16', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",6,6145,0.0009754511461550967
"('VT10', '20180222-57WIooVB-VT__R4F4_RN1RP1')",6,5099,0.0011753183153770813
"('VT35', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,58399,0.00010273093057101276
"('VT10', '20180222-57WIooVB-VT__R4F5_RN1RP2')",6,4512,0.0013280212483399733
"('VT35', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,58399,0.00010273093057101276
"('VT9', '20180222-57WIooVB-VT__R4F6_RN1RP3')",6,4480,0.0013374944271065537
"('VT9', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",6,6909,0.0008676789587852494
"('VT19', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,65501,9.159326484192529e-05
"('VT5', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",6,5597,0.0010708548991611637
"('VT9', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",6,5773,0.001038241910365115
"('VT32', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,51109,0.0001173823730803091
"('VT28', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,47698,0.00012577561630051988
"('VT43', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,49109,0.00012216227221826327
"('VT29', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,57061,0.00010513957278286926
"('VT7', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",6,2836,0.00211118930330753
"('VT4', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",6,6337,0.0009459246413369069
"('VT31', '20180222-71WIooPA-VV__R2F19_RN2RP2')",6,50504,0.0001187883587408434
"('VT31', '20180222-71WIooPA-VV__R2F18_RN2RP1')",6,50508,0.0001187789523696401
"('VT8', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",6,6919,0.0008664259927797834
"('VT7', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",6,5264,0.0011385199240986717
"('VT14', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,3944,0.0015189873417721519
"('VT18', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",6,3071,0.0019499512512187196
"('VT18', '20180222-70OOooVH-VT__R7F4_RN1RP3')",6,33779,0.0001775936066301613
"('VT8', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",6,5704,0.0010507880910683013
"('VT5', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",6,5987,0.0010011680293675956
"('VT8', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,4078,0.0014691478942213516
"('VT8', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",6,4695,0.0012763241863433313
"('VT5', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",6,6818,0.0008792497069167644
"('VT8', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",6,4471,0.0013401831583649765
"('VT8', '20180222-57WIooVB-VT__R4F6_RN1RP3')",6,4479,0.0013377926421404682
"('VT1', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",6,7038,0.0008517887563884157
"('VT7', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,4651,0.0012883830792355595
"('VT15', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",6,5606,0.0010691375623663579
"('VT2', '20180222-57WIooVB-VT__R4F5_RN1RP2')",6,4621,0.0012967365463583316
"('VT17', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",6,4019,0.0014906832298136647
"('VT2', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",6,4483,0.0013366005791935842
"('VT10', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",6,6068,0.0009878169245966415
"('VT19', '20180222-71WIooPA-VV__R2F20_RN2RP3')",6,65501,9.159326484192529e-05
"('VT2', '20180222-70OOooVH-VT__R7F4_RN1RP3')",5,33604,0.0001487696747894909
"('VT16', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",5,5937,0.000841467519353753
"('VT23', '20180222-71WIooPA-VV__R2F18_RN2RP1')",5,63923,7.821298961331498e-05
"('VT1', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",5,2366,0.002108814846056516
"('VT16', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",5,4304,0.0011603620329542817
"('VT10', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",5,4592,0.0010876658690450293
"('VT16', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",5,4917,0.0010158472165786266
"('VT10', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",5,4365,0.0011441647597254005
"('VT4', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",5,5958,0.0008385041086701325
"('VT2', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",5,4709,0.0010606703436571913
"('VT14', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",5,5576,0.0008958967926894822
"('VT13', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,6922,0.0007218131947452
"('VT27', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,65228,7.664832216822774e-05
"('VT26', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,63434,7.881587036365643e-05
"('VT24', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,64143,7.794475275924425e-05
"('VT13', '20180222-57WIooVB-VT__R4F6_RN1RP3')",5,4475,0.0011160714285714285
"('VT15', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",5,3976,0.0012559658377292139
"('VT8', '20180222-57WIooVB-VT__R4F5_RN1RP2')",5,4612,0.0010829542993285683
"('VT33', '20180222-71WIooPA-VV__R2F18_RN2RP1')",5,44825,0.00011153245594467991
"('VT8', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",5,6246,0.0007998720204767237
"('VT5', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,6752,0.0007399733609590055
"('VT33', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,44824,0.00011153494389792322
"('VT6', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",5,5965,0.0008375209380234506
"('VT3', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",5,5954,0.0008390669575432119
"('VT4', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,7111,0.0007026419336706015
"('VT12', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",5,5626,0.000887941751021133
"('VT17', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,6873,0.0007269555103227683
"('VT36', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,41023,0.00012186799259042605
"('VT14', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,6799,0.0007348618459729571
"('VT7', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,7480,0.0006680026720106881
"('VT10', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",5,6823,0.0007322788517867604
"('VT9', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",5,4470,0.0011173184357541898
"('VT25', '20180222-71WIooPA-VV__R2F20_RN2RP3')",5,65263,7.660721946436233e-05
"('VT3', '20180222-57WIooVB-VT__R4F5_RN1RP2')",5,4403,0.001134301270417423
"('VT10', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",5,5601,0.0008919015340706386
"('VT21', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,65250,7.662248103593594e-05
"('VT18', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",5,2892,0.0017259233690024164
"('VT46', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,50103,9.978446555440249e-05
"('VT17', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",5,6105,0.0008183306055646482
"('VT32', '20180222-71WIooPA-VV__R2F19_RN2RP2')",5,51109,9.782055796846265e-05
"('VT17', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",5,6946,0.0007193209610128039
"('VT18', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,6347,0.000629822075263738
"('VT9', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",4,2429,0.0016440608302507192
"('VT3', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,5503,0.000726348284002179
"('VT34', '20180222-71WIooPA-VV__R2F19_RN2RP2')",4,52816,7.572889057175312e-05
"('VT1', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,5826,0.0006861063464837049
"('VT11', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",4,6845,0.0005840268652358008
"('VT1', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",4,4584,0.0008718395815170009
"('VT17', '20180222-57WIooVB-VT__R4F5_RN1RP2')",4,4558,0.0008768084173608067
"('VT8', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",4,6151,0.0006498781478472786
"('VT11', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",4,4608,0.0008673026886383347
"('VT9', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33613,0.00011898741708064372
"('VT3', '20180222-57WIooVB-VT__R4F6_RN1RP3')",4,4271,0.0009356725146198831
"('VT16', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33741,0.00011853607941917321
"('VT12', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",4,6011,0.0006650041562759767
"('VT9', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",4,6145,0.0006505122784192552
"('VT4', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",4,4264,0.0009372071227741331
"('VT7', '20180222-57WIooVB-VT__R4F4_RN1RP1')",4,5779,0.0006916825177243646
"('VT10', '20180222-57WIooVB-VT__R4F6_RN1RP3')",4,4381,0.0009122006841505131
"('VT3', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",4,4489,0.0008902737591809482
"('VT11', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,5620,0.0007112375533428165
"('VT15', '20180222-57WIooVB-VT__R4F4_RN1RP1')",4,5102,0.0007833920877399138
"('VT2', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",4,7013,0.0005700441784238278
"('VT15', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",4,2146,0.0018604651162790699
"('VT13', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",4,7001,0.0005710206995003569
"('VT16', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",4,7230,0.000552944429084877
"('VT5', '20180222-57WIooVB-VT__R4F5_RN1RP2')",4,4440,0.0009000900090009
"('VT5', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",4,4519,0.0008843687817820031
"('VT2', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,5721,0.0006986899563318777
"('VT46', '20180222-71WIooPA-VV__R2F18_RN2RP1')",4,50108,7.982120051085569e-05
"('VT14', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",4,2359,0.0016927634363097758
"('VT28', '20180222-71WIooPA-VV__R2F19_RN2RP2')",4,47696,8.385744234800838e-05
"('VT5', '20180222-57WIooVB-VT__R4F6_RN1RP3')",4,4309,0.0009274287039183863
"('VT5', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",4,5532,0.000722543352601156
"('VT6', '20180222-70OOooVH-VT__R7F4_RN1RP3')",4,33738,0.0001185466184577085
"('VT14', '20180222-57WIooVB-VT__R4F4_RN1RP1')",4,5074,0.0007877116975187081
"('VT14', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",4,6031,0.0006628003314001657
"('VT9', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2253,0.0013297872340425532
"('VT2', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",3,6175,0.00048559404337973454
"('VT10', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2153,0.0013914656771799629
"('VT7', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",3,3009,0.00099601593625498
"('VT15', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,5677,0.000528169014084507
"('VT10', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",3,2562,0.0011695906432748538
"('VT5', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",3,2243,0.0013357079252003562
"('VT3', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",3,6045,0.000496031746031746
"('VT11', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",3,6075,0.0004935834155972359
"('VT7', '20180222-57WIooVB-VT__R4F6_RN1RP3')",3,5060,0.0005925340707090658
"('VT1', '20180222-57WIooVB-VT__R4F6_RN1RP3')",3,4596,0.0006523157208088715
"('VT17', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,5718,0.0005243838489774515
"('VT15', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2138,0.0014012143858010276
"('VT3', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",3,2058,0.001455604075691412
"('VT9', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",3,5772,0.0005194805194805195
"('VT2', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2266,0.0013221683561040105
"('VT3', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,5569,0.0005384063173007897
"('VT7', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",3,6353,0.0004719949653870359
"('VT18', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",3,3073,0.0009752925877763329
"('VT18', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",3,3584,0.0008363534987454698
"('VT13', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2421,0.0012376237623762376
"('VT9', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2243,0.0013357079252003562
"('VT2', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2442,0.001226993865030675
"('VT17', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",3,5653,0.0005304101838755304
"('VT3', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33522,8.94854586129754e-05
"('VT9', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",3,4696,0.000638433709299851
"('VT29', '20180222-71WIooPA-VV__R2F18_RN2RP1')",3,57068,5.256610187310543e-05
"('VT13', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",3,2491,0.0012028869286287089
"('VT2', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,5783,0.0005184929139301763
"('VT22', '20180222-71WIooPA-VV__R2F19_RN2RP2')",3,65700,4.566001552440528e-05
"('VT9', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",3,2936,0.0010207553589656345
"('VT5', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2075,0.0014436958614051972
"('VT5', '20180222-57WIooVB-VT__R4F4_RN1RP1')",3,5032,0.0005958291956305859
"('VT5', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",3,2066,0.0014499758337361043
"('VT5', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",3,6074,0.0004936646371564917
"('VT7', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",3,6348,0.0004723665564478035
"('VT17', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33570,8.935751943526048e-05
"('VT6', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",3,2754,0.001088139281828074
"('VT11', '20180222-57WIooVB-VT__R4F6_RN1RP3')",3,4396,0.000681973175721755
"('VT16', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",3,6369,0.00047080979284369113
"('VT11', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33568,8.936284292990974e-05
"('VT11', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2339,0.0012809564474807857
"('VT12', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",3,5564,0.0005388898868331237
"('VT12', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33502,8.953887479480674e-05
"('VT11', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,5687,0.0005272407732864675
"('VT8', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33602,8.927242969796162e-05
"('VT15', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",3,6831,0.0004389815627743635
"('VT4', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2621,0.0011432926829268292
"('VT12', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",3,4325,0.0006931608133086876
"('VT3', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",3,2280,0.001314060446780552
"('VT1', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",3,2366,0.001266357112705783
"('VT14', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",3,2807,0.0010676156583629894
"('VT4', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",3,5898,0.0005083884087442806
"('VT18', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",3,6874,0.0004362367311327614
"('VT6', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",3,6503,0.00046111281893636643
"('VT6', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",3,6034,0.0004969355640218651
"('VT6', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",3,2519,0.0011895321173671688
"('VT12', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",3,2801,0.0010699001426533524
"('VT14', '20180222-70OOooVH-VT__R7F4_RN1RP3')",3,33527,8.94721145243066e-05
"('VT15', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",3,2555,0.0011727912431587178
"('VT18', '20180222-71OOooPA-VV__R5F1_RN1RP1')",3,2654,0.0011290929619872036
"('VT14', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",3,2291,0.0013077593722755014
"('VT25', '20180222-71WIooPA-VV__R2F18_RN2RP1')",3,65266,4.596362744947831e-05
"('VT8', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5780,0.0003459010722933241
"('VT4', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",2,2452,0.0008149959250203749
"('VT18', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",2,2923,0.0006837606837606838
"('VT18', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",2,6411,0.0003118665211289568
"('VT1', '20180222-24OOooVH-VG__R9F9_RN1RP1')",2,2324,0.0008598452278589854
"('VT18', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",2,3313,0.0006033182503770739
"('VT14', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5650,0.00035385704175513094
"('VT1', '20180222-24WIooVH-VG__R9F1_RN1RP3')",2,2407,0.0008302200083022001
"('VT7', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",2,6351,0.00031481189988981584
"('VT14', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2121,0.0009420631182289214
"('VT8', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",2,4102,0.0004873294346978557
"('VT14', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",2,2121,0.0009420631182289214
"('VT4', '20180222-24NYooVH-VG__R9F8_RN1RP3')",2,2394,0.0008347245409015025
"('VT14', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",2,4344,0.0004601932811780948
"('VT9', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2255,0.0008861320336730173
"('VT4', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",2,2617,0.0007636502481863307
"('VT18', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",2,4730,0.00042265426880811494
"('VT18', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",2,4835,0.0004134794293983874
"('VT2', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",2,6943,0.00028797696184305253
"('VT13', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,2934,0.0006811989100817438
"('VT5', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",2,4034,0.0004955401387512388
"('VT4', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2449,0.0008159934720522236
"('VT18', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,6424,0.0003112356053532524
"('VT5', '20180222-24WIooVH-VG__R9F1_RN1RP3')",2,2112,0.000946073793755913
"('VT2', '20180222-24WIooVH-VG__R9F1_RN1RP3')",2,2305,0.0008669267446900737
"('VT17', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",2,2199,0.0009086778736937755
"('VT9', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6247,0.0003200512081933109
"('VT7', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2843,0.00070298769771529
"('VT18', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",2,3149,0.0006347191367819739
"('VT9', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",2,2268,0.000881057268722467
"('VT7', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",2,2833,0.0007054673721340388
"('VT8', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",2,2250,0.0008880994671403197
"('VT1', '20180222-24OOooVH-VG__R9F10_RN1RP2')",2,2323,0.0008602150537634409
"('VT4', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",2,2689,0.0007432181345224824
"('VT18', '20180222-71OOooPA-VV__R5F3_RN1RP3')",2,2666,0.0007496251874062968
"('VT18', '20180222-24WIooVH-VG__R5F11_RN1RP2')",2,2988,0.0006688963210702341
"('VT8', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2259,0.0008845643520566122
"('VT4', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",2,4295,0.00046544100535257155
"('VT8', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",2,2499,0.0007996801279488205
"('VT2', '20180222-24WIooVL-VG__R9F2_RN1RP1')",2,2225,0.000898069151324652
"('VT8', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",2,2428,0.0008230452674897119
"('VT2', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5793,0.0003451251078515962
"('VT14', '20180222-57WIooVB-VT__R4F6_RN1RP3')",2,4352,0.00045934772622875517
"('VT17', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,2886,0.0006925207756232687
"('VT17', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",2,2608,0.0007662835249042146
"('VT1', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5894,0.00033921302578018993
"('VT2', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,5786,0.0003455425017277125
"('VT7', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,3529,0.0005664117813650524
"('VT18', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2906,0.000687757909215956
"('VT5', '20180222-24OOooVH-VG__R9F10_RN1RP2')",2,2028,0.0009852216748768472
"('VT6', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",2,2697,0.0007410151908114116
"('VT13', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",2,2413,0.0008281573498964803
"('VT3', '20180222-24WIooVL-VG__R9F4_RN1RP3')",2,2007,0.0009955201592832255
"('VT6', '20180222-24OOooVH-VG__R9F10_RN1RP2')",2,2470,0.0008090614886731392
"('VT15', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,2829,0.0007064641469445425
"('VT11', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",2,6168,0.00032414910858995135
"('VT6', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,3201,0.0006244146113019045
"('VT7', '20180222-24NYooVH-VG__R9F6_RN1RP2')",2,2788,0.0007168458781362007
"('VT22', '20180222-71WIooPA-VV__R2F18_RN2RP1')",2,65702,3.0439547059539753e-05
"('VT2', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",2,2259,0.0008845643520566122
"('VT7', '20180222-24WIooVH-VG__R5F10_RN1RP1')",2,2934,0.0006811989100817438
"('VT3', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",2,2053,0.0009732360097323601
"('VT17', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,5727,0.00034910106475824753
"('VT10', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",2,2156,0.0009267840593141798
"('VT13', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",2,6148,0.0003252032520325203
"('VT1', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",2,2388,0.0008368200836820083
"('VT7', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",2,3081,0.0006487187804086928
"('VT1', '20180222-70OOooVH-VT__R7F4_RN1RP3')",2,33695,5.9352464611092976e-05
"('VT1', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",2,2546,0.0007849293563579278
"('VT6', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",2,2686,0.000744047619047619
"('VT6', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",2,6032,0.00033145508783559825
"('VT6', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",2,6025,0.0003318400530944085
"('VT2', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",2,2680,0.0007457121551081282
"('VT2', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",2,2954,0.0006765899864682003
"('VT6', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",2,2519,0.0007933359777865926
"('VT1', '20180222-71OOooPA-VV__R5F1_RN1RP1')",2,2116,0.0009442870632672333
"('VT11', '20180222-71OOooPA-VV__R5F1_RN1RP1')",2,1910,0.0010460251046025104
"('VT3', '20180222-24WIooVH-VG__R5F10_RN1RP1')",2,2132,0.0009372071227741331
"('VT16', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",2,6007,0.0003328340822100183
"('VT6', '20180222-24WIooVH-VG__R5F10_RN1RP1')",2,2607,0.0007665772326561902
"('VT1', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",2,2359,0.0008470986869970351
"('VT6', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",2,2535,0.0007883326763894363
"('VT6', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",2,4462,0.00044802867383512545
"('VT11', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",2,2332,0.000856898029134533
"('VT7', '20180222-24WIooVH-VG__R9F1_RN1RP3')",2,2877,0.0006946856547412296
"('VT3', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",2,3890,0.0005138746145940391
"('VT3', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",2,4268,0.000468384074941452
"('VT17', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",2,2375,0.0008413967185527977
"('VT17', '20180222-57WIooVB-VT__R4F6_RN1RP3')",2,4425,0.00045177320984865596
"('VT13', '20180222-71OOooPA-VV__R5F1_RN1RP1')",2,1993,0.0010025062656641604
"('VT13', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",2,2269,0.0008806693086745927
"('VT15', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",2,4373,0.00045714285714285713
"('VT13', '20180222-24WIooVL-VG__R9F2_RN1RP1')",2,2205,0.0009062075215224287
"('VT13', '20180222-71OOooPA-VV__R5F2_RN1RP2')",2,1999,0.0009995002498750624
"('VT4', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",2,2449,0.0008159934720522236
"('VT15', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",2,4599,0.0004346881112801565
"('VT15', '20180222-57WIooVB-VT__R4F6_RN1RP3')",2,4379,0.00045651677699155445
"('VT10', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",2,4109,0.00048649963512527365
"('VT13', '20180222-71OOooPA-VV__R5F3_RN1RP3')",2,2003,0.000997506234413965
"('VT7', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",2,4687,0.00042653017701002344
"('VT12', '20180222-24NYooVH-VG__R9F6_RN1RP2')",2,2053,0.0009732360097323601
"('VT10', '20180222-70OOooVH-VT__R7F4_RN1RP3')",2,33551,5.960718862694841e-05
"('VT7', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",2,4791,0.00041727519298977677
