,Positive,Negative,Proportion
"('VT24', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIooPA-VV__R2F18_RN2RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIooPA-VV__R2F20_RN2RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIooPA-VV__R2F19_RN2RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71OOooPA-VV__R5F3_RN1RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-57WIooVB-VT__R4F6_RN1RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",160269,131292,0.5496928601561937
"('VT24', '20180222-71OOooPA-VV__R5F1_RN1RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-71OOooPA-VV__R5F2_RN1RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",160269,131292,0.5496928601561937
"('VT24', '20180222-57WIooVB-VT__R4F5_RN1RP2')",160269,131292,0.5496928601561937
"('VT24', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",160269,131292,0.5496928601561937
"('VT29', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",160214,131347,0.5495042203861285
"('VT35', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",160213,131348,0.5495007905721273
"('VT24', '20180222-24NYooVH-VG__R9F5_RN1RP1')",160117,131444,0.5491715284280133
"('VT24', '20180222-24OOooVH-VG__R9F9_RN1RP1')",160113,131448,0.5491578091720086
"('VT24', '20180222-24OOooVH-VG__R9F10_RN1RP2')",160112,131449,0.5491543793580074
"('VT24', '20180222-24WIooVL-VG__R9F2_RN1RP1')",160108,131453,0.5491406601020027
"('VT24', '20180222-24NYooVH-VG__R9F6_RN1RP2')",160104,131457,0.5491269408459979
"('VT24', '20180222-24NYooVH-VG__R9F8_RN1RP3')",160103,131458,0.5491235110319967
"('VT24', '20180222-24WIooVL-VG__R9F3_RN1RP2')",160103,131458,0.5491235110319967
"('VT24', '20180222-24OOooVH-VG__R9F11_RN1RP3')",160101,131460,0.5491166514039943
"('VT24', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",160094,131467,0.549092642705986
"('VT24', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",160091,131470,0.5490823532639825
"('VT24', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",160077,131484,0.5490343358679659
"('VT24', '20180222-24WIooVL-VG__R9F4_RN1RP3')",160074,131487,0.5490240464259624
"('VT24', '20180222-24WIooVH-VG__R9F1_RN1RP3')",160069,131492,0.5490068973559564
"('VT24', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",160063,131498,0.5489863184719492
"('VT24', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",160050,131511,0.5489417308899338
"('VT24', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",160045,131516,0.5489245818199279
"('VT24', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",160032,131529,0.5488799942379124
"('VT24', '20180222-24WIooVH-VG__R5F10_RN1RP1')",160021,131540,0.5488422662838994
"('VT24', '20180222-24WIooVH-VG__R5F11_RN1RP2')",160018,131543,0.5488319768418959
"('VT24', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",160004,131557,0.5487839594458792
"('VT24', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",160003,131558,0.5487805296318781
"('VT24', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",159993,131568,0.5487462314918662
"('VT24', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",159949,131612,0.548595319675814
"('VT31', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",159900,131661,0.5484272587897558
"('VT35', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",159874,131687,0.548338083625725
"('VT42', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159694,131867,0.5477207171055114
"('VT3', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159694,131867,0.5477207171055114
"('VT6', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159694,131867,0.5477207171055114
"('VT14', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT11', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT1', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT12', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT50', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT8', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT17', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT16', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT9', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT37', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT45', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT15', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT10', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT7', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT13', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT5', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159693,131868,0.5477172872915101
"('VT2', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159692,131869,0.547713857477509
"('VT4', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159692,131869,0.547713857477509
"('VT38', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159692,131869,0.547713857477509
"('VT41', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159689,131872,0.5477035680355055
"('VT40', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159688,131873,0.5477001382215042
"('VT47', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159686,131875,0.5476932785935019
"('VT39', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159686,131875,0.5476932785935019
"('VT49', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159686,131875,0.5476932785935019
"('VT48', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159683,131878,0.5476829891514983
"('VT46', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159679,131882,0.5476692698954936
"('VT33', '20180222-70OOooVH-VT__R7F4_RN1RP3')",159666,131895,0.5476246823134782
"('VT18', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159664,131897,0.5476178226854758
"('VT44', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159662,131899,0.5476109630574734
"('VT23', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",159637,131924,0.5475252177074438
"('VT36', '20180222-70OOooVH-VT__R7F4_RN1RP3')",159636,131925,0.5475217878934425
"('VT43', '20180222-57NYooVH-VT__R7F2_RN1RP3')",159606,131955,0.5474188934734069
"('VT32', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",159571,131990,0.5472988499833654
"('VT29', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",159528,132033,0.5471513679813144
"('VT29', '20180222-57WIooVH-VT__R6F14_RN1RP1')",159486,132075,0.5470073157932646
"('VT36', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",159352,132209,0.5465477207171056
"('VT29', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",159243,132318,0.5461738709909761
"('VT35', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",159132,132429,0.5457931616368444
"('VT35', '20180222-57WIooVH-VT__R6F14_RN1RP1')",159106,132455,0.5457039864728136
"('VT35', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",159051,132510,0.5455153467027483
"('VT34', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",158981,132580,0.5452752597226652
"('VT24', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",158964,132597,0.5452169528846451
"('VT33', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",158665,132896,0.5441914384982902
"('VT29', '20180222-57OOooVH-VT__R7F3_RN1RP1')",158563,132998,0.5438415974701692
"('VT35', '20180222-57OOooVH-VT__R7F3_RN1RP1')",158357,133204,0.5431350557859247
"('VT36', '20180222-57NYooVH-VT__R7F2_RN1RP3')",157749,133812,0.5410497288732032
"('VT28', '20180222-70OOooVH-VT__R7F4_RN1RP3')",157630,133931,0.5406415810070619
"('VT29', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",157597,133964,0.5405283971450229
"('VT30', '20180222-70OOooVH-VT__R7F4_RN1RP3')",157254,134307,0.5393519709426158
"('VT33', '20180222-57NYooVH-VT__R7F2_RN1RP3')",157196,134365,0.5391530417305469
"('VT28', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",156986,134575,0.5384327807902978
"('VT34', '20180222-70OOooVH-VT__R7F4_RN1RP3')",156746,134815,0.5376096254300129
"('VT31', '20180222-70OOooVH-VT__R7F4_RN1RP3')",156678,134883,0.5373763980779322
"('VT35', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",156651,134910,0.5372837930999002
"('VT30', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",156649,134912,0.5372769334718979
"('VT32', '20180222-70OOooVH-VT__R7F4_RN1RP3')",156575,134986,0.53702312723581
"('VT21', '20180222-57WIooVB-VT__R4F4_RN1RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-57WIooVB-VT__R4F5_RN1RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-57WIooVB-VT__R4F6_RN1RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOooPA-VV__R5F1_RN1RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOooPA-VV__R5F3_RN1RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOooPA-VV__R5F2_RN1RP2')",155918,135643,0.5347697394370303
"('VT21', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIooPA-VV__R2F18_RN2RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIooPA-VV__R2F20_RN2RP3')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",155918,135643,0.5347697394370303
"('VT21', '20180222-71WIooPA-VV__R2F19_RN2RP2')",155917,135644,0.5347663096230292
"('VT21', '20180222-24WIooVL-VG__R9F3_RN1RP2')",155793,135768,0.5343410126868819
"('VT21', '20180222-24NYooVH-VG__R9F5_RN1RP1')",155792,135769,0.5343375828728808
"('VT21', '20180222-24NYooVH-VG__R9F6_RN1RP2')",155776,135785,0.5342827058488618
"('VT21', '20180222-24WIooVL-VG__R9F2_RN1RP1')",155775,135786,0.5342792760348606
"('VT21', '20180222-24OOooVH-VG__R9F10_RN1RP2')",155764,135797,0.5342415480808476
"('VT21', '20180222-24OOooVH-VG__R9F9_RN1RP1')",155763,135798,0.5342381182668464
"('VT21', '20180222-24NYooVH-VG__R9F8_RN1RP3')",155763,135798,0.5342381182668464
"('VT21', '20180222-24WIooVL-VG__R9F4_RN1RP3')",155755,135806,0.5342106797548369
"('VT21', '20180222-24OOooVH-VG__R9F11_RN1RP3')",155755,135806,0.5342106797548369
"('VT21', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",155751,135810,0.5341969604988321
"('VT21', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",155750,135811,0.534193530684831
"('VT21', '20180222-24WIooVH-VG__R9F1_RN1RP3')",155745,135816,0.5341763816148251
"('VT21', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",155736,135825,0.5341455132888143
"('VT27', '20180222-71WIooPA-VV__R2F20_RN2RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIooVB-VT__R4F6_RN1RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIooVB-VT__R4F5_RN1RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOooPA-VV__R5F1_RN1RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOooPA-VV__R5F2_RN1RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-57WIooVB-VT__R4F4_RN1RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIooPA-VV__R2F18_RN2RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",155716,135845,0.5340769170087906
"('VT27', '20180222-71OOooPA-VV__R5F3_RN1RP3')",155716,135845,0.5340769170087906
"('VT27', '20180222-71WIooPA-VV__R2F19_RN2RP2')",155715,135846,0.5340734871947894
"('VT21', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",155713,135848,0.534066627566787
"('VT21', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",155711,135850,0.5340597679387847
"('VT21', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",155690,135871,0.5339877418447597
"('VT21', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",155686,135875,0.533974022588755
"('VT21', '20180222-24WIooVH-VG__R5F10_RN1RP1')",155683,135878,0.5339637331467515
"('VT21', '20180222-24WIooVH-VG__R5F11_RN1RP2')",155682,135879,0.5339603033327502
"('VT21', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",155674,135887,0.5339328648207408
"('VT28', '20180222-57NYooVH-VT__R7F2_RN1RP3')",155672,135889,0.5339260051927384
"('VT21', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",155668,135893,0.5339122859367337
"('VT21', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",155661,135900,0.5338882772387253
"('VT21', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",155650,135911,0.5338505492847123
"('VT31', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",155617,135944,0.5337373654226731
"('VT32', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",155616,135945,0.533733935608672
"('VT27', '20180222-24NYooVH-VG__R9F6_RN1RP2')",155593,135968,0.5336550498866447
"('VT27', '20180222-24OOooVH-VG__R9F9_RN1RP1')",155591,135970,0.5336481902586423
"('VT27', '20180222-24WIooVL-VG__R9F2_RN1RP1')",155589,135972,0.5336413306306399
"('VT27', '20180222-24NYooVH-VG__R9F5_RN1RP1')",155587,135974,0.5336344710026375
"('VT27', '20180222-24OOooVH-VG__R9F11_RN1RP3')",155583,135978,0.5336207517466328
"('VT27', '20180222-24OOooVH-VG__R9F10_RN1RP2')",155577,135984,0.5336001728626256
"('VT27', '20180222-24NYooVH-VG__R9F8_RN1RP3')",155575,135986,0.5335933132346233
"('VT27', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",155573,135988,0.5335864536066209
"('VT27', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",155566,135995,0.5335624449086126
"('VT27', '20180222-24WIooVL-VG__R9F3_RN1RP2')",155566,135995,0.5335624449086126
"('VT27', '20180222-24WIooVL-VG__R9F4_RN1RP3')",155555,136006,0.5335247169545996
"('VT27', '20180222-24WIooVH-VG__R9F1_RN1RP3')",155552,136009,0.533514427512596
"('VT27', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",155545,136016,0.5334904188145877
"('VT27', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",155531,136030,0.533442401418571
"('VT27', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",155510,136051,0.5333703753245461
"('VT27', '20180222-24WIooVH-VG__R5F10_RN1RP1')",155506,136055,0.5333566560685414
"('VT27', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",155497,136064,0.5333257877425307
"('VT27', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",155496,136065,0.5333223579285296
"('VT27', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",155494,136067,0.5333154983005272
"('VT27', '20180222-24WIooVH-VG__R5F11_RN1RP2')",155493,136068,0.533312068486526
"('VT27', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",155454,136107,0.5331783057404796
"('VT27', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",155448,136113,0.5331577268564726
"('VT30', '20180222-57NYooVH-VT__R7F2_RN1RP3')",155443,136118,0.5331405777864666
"('VT27', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",155442,136119,0.5331371479724655
"('VT31', '20180222-57NYooVH-VT__R7F2_RN1RP3')",155187,136374,0.5322625454021629
"('VT34', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",155109,136452,0.5319950199100703
"('VT21', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",154913,136648,0.5313227763658377
"('VT34', '20180222-57NYooVH-VT__R7F2_RN1RP3')",154913,136648,0.5313227763658377
"('VT29', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",154872,136689,0.531182153991789
"('VT32', '20180222-57NYooVH-VT__R7F2_RN1RP3')",154805,136756,0.5309523564537095
"('VT25', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71OOooPA-VV__R5F2_RN1RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71OOooPA-VV__R5F3_RN1RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIooPA-VV__R2F18_RN2RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIooPA-VV__R2F19_RN2RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIooPA-VV__R2F20_RN2RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71OOooPA-VV__R5F1_RN1RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIooVB-VT__R4F6_RN1RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIooVB-VT__R4F5_RN1RP2')",154567,136994,0.530136060721427
"('VT25', '20180222-57WIooVB-VT__R4F4_RN1RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",154567,136994,0.530136060721427
"('VT25', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",154567,136994,0.530136060721427
"('VT25', '20180222-24NYooVH-VG__R9F5_RN1RP1')",154434,137127,0.5296798954592692
"('VT25', '20180222-24OOooVH-VG__R9F10_RN1RP2')",154429,137132,0.5296627463892634
"('VT25', '20180222-24WIooVL-VG__R9F2_RN1RP1')",154427,137134,0.529655886761261
"('VT25', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",154422,137139,0.529638737691255
"('VT25', '20180222-24OOooVH-VG__R9F9_RN1RP1')",154419,137142,0.5296284482492515
"('VT25', '20180222-24NYooVH-VG__R9F6_RN1RP2')",154416,137145,0.5296181588072478
"('VT25', '20180222-24WIooVL-VG__R9F3_RN1RP2')",154413,137148,0.5296078693652443
"('VT25', '20180222-24OOooVH-VG__R9F11_RN1RP3')",154410,137151,0.5295975799232407
"('VT25', '20180222-24NYooVH-VG__R9F8_RN1RP3')",154402,137159,0.5295701414112313
"('VT25', '20180222-24WIooVL-VG__R9F4_RN1RP3')",154398,137163,0.5295564221552265
"('VT25', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",154394,137167,0.5295427028992218
"('VT25', '20180222-24WIooVH-VG__R9F1_RN1RP3')",154393,137168,0.5295392730852206
"('VT35', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",154387,137174,0.5295186942012134
"('VT25', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",154377,137184,0.5294843960612016
"('VT25', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",154372,137189,0.5294672469911956
"('VT25', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",154360,137201,0.5294260892231815
"('VT25', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",154328,137233,0.5293163351751434
"('VT25', '20180222-24WIooVH-VG__R5F11_RN1RP2')",154327,137234,0.5293129053611423
"('VT25', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",154325,137236,0.5293060457331399
"('VT27', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",154325,137236,0.5293060457331399
"('VT25', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",154319,137242,0.5292854668491328
"('VT25', '20180222-24WIooVH-VG__R5F10_RN1RP1')",154317,137244,0.5292786072211304
"('VT25', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",154281,137280,0.5291551339170877
"('VT25', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",154272,137289,0.529124265591077
"('VT26', '20180222-57WIooVL-VT__R6F19_RN1RP3')",154260,137301,0.5290831078230628
"('VT25', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",154250,137311,0.5290488096830509
"('VT22', '20180222-71WIooPA-VV__R2F19_RN2RP2')",154224,137337,0.5289596345190201
"('VT22', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-57WIooVB-VT__R4F6_RN1RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-57WIooVB-VT__R4F5_RN1RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-57WIooVB-VT__R4F4_RN1RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOooPA-VV__R5F1_RN1RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOooPA-VV__R5F2_RN1RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOooPA-VV__R5F3_RN1RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",154222,137339,0.5289527748910177
"('VT22', '20180222-71WIooPA-VV__R2F18_RN2RP1')",154222,137339,0.5289527748910177
"('VT22', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",154222,137339,0.5289527748910177
"('VT22', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",154222,137339,0.5289527748910177
